workerid,condition,stim_present,stimulus,response,correct,rt
S153,1,1000,30,1,1,175
S153,1,1000,65,1,1,334
S153,1,1000,98,0,1,345
S153,1,1000,20,1,1,6
S153,1,1000,97,0,1,460
S153,1,1000,78,0,1,1111
S153,1,1000,63,1,1,224
S153,1,1000,70,0,1,87
S153,1,1000,111,1,1,199
S153,1,1000,106,0,1,393
S153,1,1000,59,1,1,1054
S153,1,1000,116,1,1,367
S153,1,1000,90,1,1,1261
S153,1,1000,5,0,0,126
S153,1,1000,9,1,1,1197
S153,1,1000,43,1,1,1190
S153,1,1000,22,0,1,294
S153,1,1000,66,0,1,1126
S153,1,1000,42,0,1,1110
S153,1,1000,86,0,0,506
S153,1,1000,15,1,1,24
S153,1,1000,11,0,1,19
S153,1,1000,103,0,0,8
S153,1,1000,118,1,1,975
S153,1,1000,50,0,0,134
S153,1,1000,69,0,1,35
S153,1,1000,105,0,1,1198
S153,1,1000,61,1,1,295
S153,1,1000,72,0,1,409
S153,1,1000,51,1,1,566
S153,1,1000,114,0,1,1214
S61,1,0,108,1,1,2474
S61,1,0,99,1,1,1333
S61,1,0,96,0,1,2263
S61,1,0,61,0,1,1439
S61,1,0,27,1,1,2018
S61,1,0,56,0,1,1013
S61,1,0,83,1,1,994
S61,1,0,64,0,0,935
S61,1,0,114,0,1,866
S61,1,0,68,0,1,984
S61,1,0,106,1,1,14228
S61,1,0,44,0,1,1394
S61,1,0,59,1,1,873
S61,1,0,117,0,1,2936
S61,1,0,39,0,1,1110
S61,1,0,103,0,0,1260
S61,1,0,2,1,1,1480
S61,1,0,16,0,0,1579
S61,1,0,10,1,1,1032
S61,1,0,36,1,1,1202
S61,1,0,62,0,1,2005
S61,1,0,105,0,1,1096
S61,1,0,50,1,0,1204
S61,1,0,9,1,1,1347
S61,1,0,86,0,0,2005
S61,1,0,47,0,1,1097
S61,1,0,41,1,0,1025
S61,1,0,13,1,1,1997
S61,1,0,22,1,1,1001
S61,1,0,73,0,1,1667
S61,1,0,54,0,1,1416
S61,1,0,93,1,1,1093
S61,1,0,100,0,1,1001
S61,1,0,94,0,1,940
S61,1,0,30,0,1,1017
S61,1,0,52,1,1,1469
S61,1,0,109,1,1,1153
S61,1,0,12,0,0,1561
S61,1,0,63,1,1,1449
S61,1,0,28,1,1,1050
S61,1,0,29,0,1,844
S61,1,0,115,0,1,1264
S61,1,0,116,1,1,1946
S61,1,0,53,1,1,2054
S61,1,0,60,1,1,1489
S61,1,0,57,1,1,1002
S61,1,0,49,0,1,1472
S61,1,0,40,1,1,2158
S61,1,0,92,0,1,1089
S61,1,0,80,1,1,1173
S61,1,0,78,0,1,1236
S61,1,0,42,1,1,1047
S61,1,0,43,0,1,1023
S61,1,0,19,1,1,1706
S61,1,0,17,1,0,2088
S61,1,0,24,1,1,2113
S61,1,0,67,1,1,954
S61,1,0,66,1,1,992
S61,1,0,65,0,0,2036
S61,1,0,38,1,1,1572
S61,1,0,4,1,0,1377
S61,1,0,88,1,0,1383
S61,1,0,102,0,1,1021
S61,1,0,35,1,1,1038
S61,1,0,72,1,0,1528
S61,1,0,21,0,1,1074
S61,1,0,104,1,1,1321
S61,1,0,81,0,1,855
S61,1,0,45,0,1,833
S61,1,0,85,1,1,1729
S61,1,0,90,0,1,1010
S61,1,0,46,0,1,953
S61,1,0,71,0,1,1007
S61,1,0,97,0,1,1471
S61,1,0,84,0,1,1462
S61,1,0,98,1,1,1979
S61,1,0,74,1,1,1147
S61,1,0,3,0,1,1457
S61,1,0,77,0,0,2176
S61,1,0,76,1,1,1652
S61,1,0,11,1,1,1610
S61,1,0,107,1,1,1411
S61,1,0,70,1,1,912
S61,1,0,119,1,1,902
S61,1,0,20,1,1,924
S61,1,0,110,1,0,859
S61,1,0,89,0,1,1272
S61,1,0,33,0,1,895
S61,1,0,113,1,0,984
S61,1,0,95,1,1,1496
S61,1,0,69,0,1,3485
S61,1,0,14,0,0,2573
S61,1,0,37,1,1,1521
S61,1,0,34,0,1,820
S61,1,0,51,1,0,1019
S61,1,0,25,1,1,1050
S61,1,0,26,0,0,1320
S61,1,0,5,0,1,1327
S61,1,0,91,0,0,1143
S61,1,0,0,1,1,1474
S61,1,0,23,0,1,1230
S61,1,0,75,1,0,1751
S61,1,0,32,0,1,1193
S61,1,0,87,0,1,1326
S61,1,0,8,1,1,1109
S61,1,0,55,0,1,2846
S61,1,0,79,0,1,1001
S61,1,0,18,0,0,1015
S61,1,0,118,1,1,763
S61,1,0,112,1,1,874
S61,1,0,82,0,1,1046
S61,1,0,15,0,1,2045
S61,1,0,111,1,1,1676
S61,1,0,6,0,1,1176
S61,1,0,7,1,1,1187
S61,1,0,48,1,1,2848
S61,1,0,58,1,1,957
S61,1,0,31,1,1,833
S61,1,0,1,0,1,1344
S61,1,0,101,1,1,2255
S160,1,1000,26,0,0,686
S160,1,1000,107,1,1,634
S160,1,1000,54,1,1,637
S160,1,1000,109,0,1,995
S160,1,1000,95,1,1,515
S160,1,1000,79,0,1,444
S160,1,1000,96,1,1,832
S160,1,1000,50,0,1,932
S160,1,1000,72,1,1,658
S160,1,1000,56,1,1,581
S160,1,1000,59,0,1,429
S160,1,1000,11,1,0,1646
S160,1,1000,34,1,1,578
S160,1,1000,100,1,1,634
S160,1,1000,36,0,1,620
S160,1,1000,64,1,0,1226
S160,1,1000,1,0,1,593
S160,1,1000,87,1,0,793
S160,1,1000,29,0,1,416
S160,1,1000,81,1,1,475
S160,1,1000,84,0,1,564
S160,1,1000,5,0,0,442
S160,1,1000,16,1,0,481
S160,1,1000,45,0,1,554
S160,1,1000,101,1,0,512
S160,1,1000,7,0,1,413
S160,1,1000,24,0,1,476
S160,1,1000,118,1,1,476
S160,1,1000,57,1,1,611
S160,1,1000,105,1,1,124
S160,1,1000,119,0,1,1190
S160,1,1000,6,0,0,1300
S160,1,1000,82,0,1,107
S160,1,1000,102,1,1,1292
S160,1,1000,77,1,0,30
S160,1,1000,117,0,1,60
S160,1,1000,25,1,1,1320
S160,1,1000,70,0,1,361
S160,1,1000,58,0,1,1359
S160,1,1000,31,1,1,1298
S160,1,1000,86,1,0,174
S160,1,1000,75,1,1,103
S160,1,1000,21,1,1,1440
S160,1,1000,99,1,1,1379
S160,1,1000,111,0,0,663
S160,1,1000,15,0,1,58
S160,1,1000,41,1,1,71
S160,1,1000,28,0,0,228
S160,1,1000,3,0,1,165
S160,1,1000,53,1,0,1187
S160,1,1000,104,0,1,725
S160,1,1000,55,0,1,1321
S160,1,1000,49,0,1,110
S160,1,1000,10,1,1,1461
S160,1,1000,115,1,1,1393
S160,1,1000,112,1,1,1403
S160,1,1000,89,0,1,1198
S160,1,1000,110,0,0,124
S160,1,1000,22,1,1,1255
S160,1,1000,38,1,1,2
S160,1,1000,43,1,1,1252
S160,1,1000,61,1,1,1389
S160,1,1000,85,0,0,372
S160,1,1000,74,1,1,126
S160,1,1000,19,1,0,1239
S160,1,1000,68,0,1,1382
S160,1,1000,108,1,1,1276
S160,1,1000,83,1,1,101
S160,1,1000,13,0,0,1314
S160,1,1000,51,1,0,1402
S160,1,1000,17,1,1,66
S160,1,1000,88,1,1,261
S160,1,1000,48,1,1,97
S160,1,1000,93,1,1,140
S160,1,1000,32,1,1,85
S160,1,1000,52,1,1,280
S160,1,1000,8,1,0,1208
S160,1,1000,14,0,0,53
S160,1,1000,90,0,1,147
S160,1,1000,97,0,1,347
S160,1,1000,47,0,1,1266
S160,1,1000,37,1,0,306
S160,1,1000,44,1,1,90
S160,1,1000,23,0,1,1354
S160,1,1000,114,0,1,1384
S160,1,1000,91,1,1,208
S160,1,1000,27,0,1,540
S160,1,1000,106,1,0,99
S160,1,1000,30,1,1,1399
S160,1,1000,71,1,1,1373
S160,1,1000,76,1,0,246
S160,1,1000,63,1,1,85
S160,1,1000,33,0,1,1202
S160,1,1000,92,1,1,43
S160,1,1000,94,1,1,1272
S160,1,1000,18,0,1,1195
S160,1,1000,73,1,0,1313
S160,1,1000,40,1,1,110
S160,1,1000,62,0,1,99
S160,1,1000,4,0,1,247
S160,1,1000,103,1,0,6
S160,1,1000,9,1,1,1405
S160,1,1000,78,0,1,1420
S160,1,1000,69,0,1,1257
S160,1,1000,67,1,1,1318
S160,1,1000,80,0,1,83
S160,1,1000,116,1,1,1141
S160,1,1000,20,1,1,1485
S160,1,1000,98,0,0,1337
S160,1,1000,60,0,0,1320
S160,1,1000,0,0,1,1401
S160,1,1000,66,1,1,1333
S160,1,1000,35,1,1,168
S160,1,1000,2,1,1,429
S160,1,1000,42,1,1,1441
S160,1,1000,113,1,0,1334
S160,1,1000,39,0,0,61
S160,1,1000,46,1,1,77
S160,1,1000,65,1,0,1273
S160,1,1000,12,1,0,1420
S18,1,0,88,1,1,1521
S18,1,0,94,1,1,1295
S18,1,0,58,0,1,1184
S18,1,0,77,0,1,1775
S18,1,0,95,1,1,1127
S18,1,0,48,0,0,1532
S18,1,0,62,1,1,1495
S18,1,0,11,0,1,1335
S18,1,0,3,1,1,1564
S18,1,0,57,1,1,1213
S18,1,0,6,1,0,1674
S18,1,0,26,1,0,1681
S18,1,0,106,0,1,1082
S18,1,0,17,0,1,778
S18,1,0,56,0,1,1169
S18,1,0,111,1,0,1271
S18,1,0,15,1,0,1404
S18,1,0,38,1,1,1232
S18,1,0,12,0,1,1390
S18,1,0,100,0,0,1622
S18,1,0,65,1,0,1481
S18,1,0,81,0,1,1007
S18,1,0,54,0,1,1297
S18,1,0,78,1,1,1306
S18,1,0,87,0,1,1066
S18,1,0,69,0,1,1011
S18,1,0,8,0,0,823
S18,1,0,25,1,1,1680
S18,1,0,13,0,1,1707
S18,1,0,10,1,1,1201
S18,1,0,29,1,1,1608
S18,1,0,66,0,1,1133
S18,1,0,33,0,1,1003
S18,1,0,74,1,0,1225
S18,1,0,16,0,0,929
S18,1,0,96,1,0,1235
S18,1,0,90,1,1,1235
S18,1,0,70,1,1,1175
S18,1,0,30,0,1,963
S18,1,0,68,1,1,977
S18,1,0,92,0,1,1101
S18,1,0,101,1,0,1379
S18,1,0,116,1,1,1037
S18,1,0,14,0,0,1517
S18,1,0,71,1,1,1156
S18,1,0,63,0,1,1250
S18,1,0,40,1,0,1327
S18,1,0,9,1,1,1375
S18,1,0,102,1,1,984
S18,1,0,23,1,1,2669
S18,1,0,4,1,1,1248
S18,1,0,20,0,1,1548
S18,1,0,49,0,0,1417
S18,1,0,113,1,1,1187
S18,1,0,59,0,1,1024
S18,1,0,118,1,1,963
S18,1,0,51,0,0,1147
S18,1,0,5,0,1,1453
S18,1,0,50,1,0,925
S18,1,0,117,0,1,1087
S18,1,0,0,0,0,1299
S18,1,0,85,0,1,1696
S18,1,0,46,1,0,1163
S18,1,0,109,1,1,1269
S18,1,0,45,0,1,1293
S18,1,0,108,1,1,1527
S18,1,0,35,1,1,1290
S18,1,0,52,1,1,1317
S18,1,0,24,1,0,1301
S18,1,0,105,1,1,1350
S18,1,0,91,0,1,1377
S18,1,0,36,1,1,1010
S18,1,0,114,1,1,1124
S18,1,0,93,0,1,959
S18,1,0,18,0,0,1057
S18,1,0,89,0,0,1621
S18,1,0,19,1,1,1129
S18,1,0,27,1,0,1497
S18,1,0,73,1,0,1464
S18,1,0,115,0,1,1540
S18,1,0,79,0,1,1312
S18,1,0,43,1,1,861
S18,1,0,47,1,1,977
S18,1,0,75,1,1,1178
S18,1,0,55,0,1,956
S18,1,0,31,1,1,2225
S18,1,0,7,1,1,1154
S18,1,0,72,0,0,1257
S18,1,0,44,1,1,1086
S18,1,0,2,1,1,1065
S18,1,0,64,1,1,1230
S18,1,0,1,0,1,1064
S18,1,0,76,0,0,970
S18,1,0,60,0,1,1328
S18,1,0,110,0,0,1474
S18,1,0,97,0,1,1152
S18,1,0,42,1,1,1038
S18,1,0,39,1,1,2447
S18,1,0,99,1,1,864
S18,1,0,41,1,0,1247
S18,1,0,104,0,1,1346
S18,1,0,28,1,0,1304
S18,1,0,67,0,0,1211
S18,1,0,107,1,1,1156
S18,1,0,80,0,0,823
S18,1,0,103,1,0,1381
S18,1,0,98,0,1,979
S18,1,0,112,1,1,1055
S18,1,0,21,1,1,1238
S18,1,0,61,1,1,1243
S18,1,0,86,0,0,1420
S18,1,0,22,0,1,1245
S18,1,0,82,1,1,1179
S18,1,0,37,0,1,1295
S18,1,0,32,1,1,1369
S18,1,0,84,1,0,1222
S18,1,0,53,0,1,1250
S18,1,0,83,1,1,1398
S18,1,0,34,1,1,1210
S18,1,0,119,1,1,994
S171,1,1000,89,1,1,1653
S171,1,1000,44,0,0,636
S171,1,1000,84,1,1,243
S171,1,1000,52,0,0,336
S171,1,1000,69,1,1,278
S171,1,1000,100,1,1,54
S171,1,1000,1,1,1,38
S171,1,1000,55,1,1,1310
S171,1,1000,77,0,1,390
S171,1,1000,35,0,1,369
S171,1,1000,60,1,1,1222
S171,1,1000,6,0,0,256
S171,1,1000,2,0,1,529
S171,1,1000,23,0,1,973
S171,1,1000,101,1,0,492
S171,1,1000,37,0,1,535
S171,1,1000,72,1,1,809
S171,1,1000,107,1,1,530
S171,1,1000,111,0,0,1030
S171,1,1000,102,0,1,839
S171,1,1000,51,0,1,927
S171,1,1000,32,1,1,356
S171,1,1000,94,0,1,297
S171,1,1000,21,1,1,180
S171,1,1000,103,0,1,549
S171,1,1000,45,0,1,341
S171,1,1000,53,0,1,564
S171,1,1000,95,0,1,532
S171,1,1000,83,1,1,289
S171,1,1000,80,1,0,1244
S171,1,1000,91,1,1,862
S171,1,1000,48,1,1,408
S171,1,1000,54,0,1,344
S171,1,1000,43,1,1,265
S171,1,1000,74,1,0,530
S171,1,1000,27,1,1,780
S171,1,1000,3,0,0,563
S171,1,1000,105,0,1,387
S171,1,1000,99,1,1,502
S171,1,1000,13,1,0,572
S171,1,1000,75,1,1,309
S171,1,1000,9,1,1,284
S171,1,1000,115,1,1,253
S171,1,1000,26,0,1,740
S171,1,1000,63,0,1,1850
S171,1,1000,108,1,1,548
S171,1,1000,79,0,1,675
S171,1,1000,57,0,1,309
S171,1,1000,4,1,1,414
S171,1,1000,34,0,1,252
S171,1,1000,118,1,1,1653
S171,1,1000,31,1,1,1386
S171,1,1000,67,0,1,1274
S171,1,1000,114,1,1,1660
S171,1,1000,86,0,0,55
S171,1,1000,18,1,1,1689
S171,1,1000,110,0,0,474
S171,1,1000,19,1,0,1301
S171,1,1000,112,1,1,2221
S171,1,1000,61,0,0,1845
S171,1,1000,16,1,0,631
S171,1,1000,41,1,0,492
S171,1,1000,66,1,1,558
S171,1,1000,46,1,1,1670
S171,1,1000,39,1,1,287
S171,1,1000,15,1,1,715
S171,1,1000,22,1,1,112
S171,1,1000,20,0,1,953
S171,1,1000,7,0,1,1550
S171,1,1000,71,1,1,1988
S171,1,1000,116,0,1,326
S171,1,1000,106,1,0,1741
S171,1,1000,42,1,1,1749
S171,1,1000,82,0,1,311
S171,1,1000,65,1,0,1526
S171,1,1000,92,1,1,151
S171,1,1000,93,1,1,1269
S171,1,1000,73,0,0,625
S171,1,1000,68,1,1,1229
S171,1,1000,25,0,0,349
S171,1,1000,36,1,1,197
S171,1,1000,104,1,1,40
S171,1,1000,76,0,0,635
S171,1,1000,14,1,0,451
S171,1,1000,88,1,1,447
S171,1,1000,56,1,1,1805
S171,1,1000,59,0,1,1331
S171,1,1000,109,1,1,434
S171,1,1000,78,1,1,344
S171,1,1000,28,0,0,401
S171,1,1000,96,1,1,667
S171,1,1000,117,1,1,676
S171,1,1000,49,0,1,293
S171,1,1000,98,1,1,331
S171,1,1000,24,1,1,495
S171,1,1000,85,0,1,463
S171,1,1000,113,1,0,711
S171,1,1000,81,0,1,312
S171,1,1000,47,1,1,244
S171,1,1000,0,0,0,407
S171,1,1000,33,0,1,1358
S171,1,1000,10,1,1,1558
S171,1,1000,12,0,1,341
S171,1,1000,38,1,1,573
S171,1,1000,62,0,1,465
S171,1,1000,119,0,1,1483
S171,1,1000,40,0,1,384
S171,1,1000,97,1,1,392
S171,1,1000,5,1,0,574
S171,1,1000,70,1,1,364
S171,1,1000,17,1,0,565
S171,1,1000,8,0,1,314
S171,1,1000,64,1,1,747
S171,1,1000,11,1,1,419
S171,1,1000,90,1,1,303
S171,1,1000,87,0,1,472
S171,1,1000,50,1,1,529
S171,1,1000,29,1,1,701
S171,1,1000,58,0,1,463
S171,1,1000,30,1,1,23
S25,1,0,27,0,0,3779
S25,1,0,68,0,1,1803
S25,1,0,4,0,0,4514
S25,1,0,69,0,1,2352
S25,1,0,23,0,1,2526
S25,1,0,25,1,1,4397
S25,1,0,59,0,1,1473
S25,1,0,47,0,1,1335
S25,1,0,119,1,1,1368
S25,1,0,84,1,1,1424
S25,1,0,97,0,1,4437
S25,1,0,3,0,1,3086
S25,1,0,0,1,1,4586
S25,1,0,61,1,1,2679
S25,1,0,44,1,1,2893
S25,1,0,62,1,1,2721
S25,1,0,101,0,0,5381
S25,1,0,6,1,1,3651
S25,1,0,56,1,1,1268
S25,1,0,96,1,1,3295
S25,1,0,65,0,1,4152
S25,1,0,20,1,1,1670
S25,1,0,115,0,1,1889
S25,1,0,18,1,1,1483
S25,1,0,92,0,1,4361
S25,1,0,17,1,1,3928
S25,1,0,106,1,1,3755
S25,1,0,2,1,1,3500
S25,1,0,16,1,0,7249
S25,1,0,63,0,1,3015
S25,1,0,109,0,1,4021
S25,1,0,39,0,1,3145
S25,1,0,108,1,0,4740
S25,1,0,11,0,1,1553
S25,1,0,28,1,1,5059
S25,1,0,36,0,1,4957
S25,1,0,85,0,1,5115
S25,1,0,83,0,1,1662
S25,1,0,60,1,1,4922
S25,1,0,107,1,1,2193
S25,1,0,34,0,1,1584
S25,1,0,43,0,1,1200
S25,1,0,99,0,1,7494
S25,1,0,87,1,1,3495
S25,1,0,55,1,1,1402
S25,1,0,70,1,1,3441
S25,1,0,114,1,1,1036
S25,1,0,26,1,0,5440
S25,1,0,75,0,0,4878
S25,1,0,42,0,1,1877
S25,1,0,103,1,1,2919
S25,1,0,113,1,1,5046
S25,1,0,74,1,1,5798
S25,1,0,24,1,1,4697
S25,1,0,76,1,1,3770
S25,1,0,86,1,0,2607
S25,1,0,82,0,1,1628
S25,1,0,80,0,1,1689
S25,1,0,57,1,1,1193
S25,1,0,41,1,1,4422
S25,1,0,71,0,1,1229
S25,1,0,33,1,1,1103
S25,1,0,72,1,0,5836
S25,1,0,104,0,1,2241
S25,1,0,90,0,1,2537
S25,1,0,50,0,1,2409
S25,1,0,29,0,1,4047
S25,1,0,48,1,1,1555
S25,1,0,19,0,1,1384
S25,1,0,51,0,1,4468
S25,1,0,116,0,1,1934
S25,1,0,53,1,1,2888
S25,1,0,1,1,1,2181
S25,1,0,31,1,1,1434
S25,1,0,45,0,1,1403
S25,1,0,21,0,1,1379
S25,1,0,118,1,1,1004
S25,1,0,40,0,0,5452
S25,1,0,64,0,1,2588
S25,1,0,89,0,1,5127
S25,1,0,91,1,1,8997
S25,1,0,8,0,1,1598
S25,1,0,30,1,1,1141
S25,1,0,66,1,1,2058
S25,1,0,81,1,1,1246
S25,1,0,112,1,1,1088
S25,1,0,49,1,1,1806
S25,1,0,98,1,1,5418
S25,1,0,110,1,1,2777
S25,1,0,105,0,1,1844
S25,1,0,93,1,1,1888
S25,1,0,46,0,1,1509
S25,1,0,78,0,1,3559
S25,1,0,111,1,1,2096
S25,1,0,37,1,1,4459
S25,1,0,10,1,1,1249
S25,1,0,35,1,1,1380
S25,1,0,54,1,1,1365
S25,1,0,52,0,1,2261
S25,1,0,15,0,1,5627
S25,1,0,58,1,1,1212
S25,1,0,73,1,1,7781
S25,1,0,94,0,1,1682
S25,1,0,5,0,1,3880
S25,1,0,22,1,1,1124
S25,1,0,38,1,1,3177
S25,1,0,88,0,1,5440
S25,1,0,12,0,1,3362
S25,1,0,7,0,1,1418
S25,1,0,102,0,1,1466
S25,1,0,117,1,1,1108
S25,1,0,79,1,1,1353
S25,1,0,100,1,1,3991
S25,1,0,14,0,1,7036
S25,1,0,9,0,1,1581
S25,1,0,95,0,1,2184
S25,1,0,67,0,1,1784
S25,1,0,32,0,1,1954
S25,1,0,77,1,1,4268
S25,1,0,13,0,1,2401
S117,1,2000,82,1,1,3157
S117,1,2000,113,1,0,693
S117,1,2000,107,0,1,450
S117,1,2000,116,1,1,513
S117,1,2000,7,0,1,469
S117,1,2000,6,0,1,504
S117,1,2000,70,1,1,297
S117,1,2000,11,1,1,283
S117,1,2000,48,1,1,298
S117,1,2000,117,0,1,290
S117,1,2000,44,1,1,382
S117,1,2000,72,0,1,640
S117,1,2000,18,0,1,354
S117,1,2000,37,0,1,895
S117,1,2000,14,0,1,717
S117,1,2000,77,0,0,870
S117,1,2000,55,1,1,414
S117,1,2000,84,1,1,414
S117,1,2000,89,0,1,1091
S117,1,2000,43,0,1,462
S117,1,2000,74,1,1,846
S117,1,2000,35,0,1,439
S117,1,2000,19,1,1,381
S117,1,2000,65,1,0,916
S117,1,2000,114,0,1,3755
S117,1,2000,110,1,0,6372
S117,1,2000,57,1,1,3123
S117,1,2000,45,0,1,3157
S117,1,2000,47,0,1,2868
S117,1,2000,50,0,1,1801
S117,1,2000,111,0,1,358
S117,1,2000,34,1,1,3685
S117,1,2000,20,0,1,3172
S117,1,2000,79,1,1,3795
S117,1,2000,108,0,1,318
S117,1,2000,62,0,1,657
S117,1,2000,58,0,1,4132
S117,1,2000,69,0,1,3564
S117,1,2000,54,0,1,4299
S117,1,2000,2,1,1,612
S117,1,2000,80,1,1,4044
S117,1,2000,81,0,1,3388
S117,1,2000,49,1,1,1075
S117,1,2000,112,0,1,5779
S117,1,2000,96,1,1,600
S117,1,2000,22,1,1,3757
S117,1,2000,92,0,1,4613
S117,1,2000,63,1,1,680
S117,1,2000,21,0,1,3349
S117,1,2000,86,1,1,2921
S117,1,2000,13,1,1,1534
S117,1,2000,68,1,1,3652
S117,1,2000,88,1,0,423
S117,1,2000,99,0,1,4852
S117,1,2000,41,1,0,413
S117,1,2000,101,0,1,1318
S117,1,2000,24,1,1,4148
S117,1,2000,109,1,1,4596
S117,1,2000,71,1,1,241
S117,1,2000,53,1,1,54
S117,1,2000,118,1,1,3483
S117,1,2000,4,1,1,1743
S117,1,2000,1,0,1,610
S117,1,2000,115,0,1,220
S117,1,2000,104,0,1,3613
S117,1,2000,36,1,1,4572
S117,1,2000,51,1,0,2058
S117,1,2000,106,0,1,894
S117,1,2000,90,0,1,4724
S117,1,2000,94,1,1,8031
S117,1,2000,56,1,1,5068
S117,1,2000,61,1,1,581
S117,1,2000,26,1,0,617
S117,1,2000,73,0,1,836
S117,1,2000,67,0,1,173
S117,1,2000,9,1,1,4076
S117,1,2000,32,0,1,4285
S117,1,2000,85,1,1,565
S117,1,2000,15,1,1,132
S117,1,2000,60,1,1,897
S117,1,2000,78,1,1,5110
S117,1,2000,31,1,1,4012
S117,1,2000,103,0,1,2870
S117,1,2000,5,1,1,847
S117,1,2000,23,0,1,293
S117,1,2000,93,0,1,4652
S117,1,2000,28,1,1,1060
S117,1,2000,66,1,1,4013
S117,1,2000,59,0,1,5621
S117,1,2000,0,0,1,865
S117,1,2000,87,1,1,5356
S117,1,2000,10,0,1,4443
S117,1,2000,17,1,1,611
S117,1,2000,76,1,1,297
S117,1,2000,38,0,1,1165
S117,1,2000,102,0,1,5115
S117,1,2000,105,0,1,3699
S117,1,2000,64,0,1,927
S117,1,2000,39,1,1,6139
S117,1,2000,95,0,1,598
S117,1,2000,8,1,1,4426
S117,1,2000,12,1,0,823
S117,1,2000,98,0,1,1099
S117,1,2000,119,1,1,5331
S117,1,2000,25,1,0,4541
S117,1,2000,52,1,1,383
S117,1,2000,16,1,0,729
S117,1,2000,3,0,1,217
S117,1,2000,40,1,1,675
S117,1,2000,91,0,1,1015
S117,1,2000,97,0,1,886
S117,1,2000,30,0,1,5003
S117,1,2000,27,1,1,1448
S117,1,2000,33,1,1,3725
S117,1,2000,29,0,1,891
S117,1,2000,83,0,1,4619
S117,1,2000,46,0,1,5188
S117,1,2000,100,0,1,3675
S117,1,2000,75,0,1,1018
S117,1,2000,42,0,1,5764
S100,1,1000,35,0,1,1266
S100,1,1000,106,0,0,2510
S100,1,1000,89,0,1,912
S100,1,1000,22,1,1,698
S100,1,1000,18,0,1,543
S100,1,1000,46,0,1,815
S100,1,1000,83,0,1,650
S100,1,1000,99,1,1,1063
S100,1,1000,85,1,1,3092
S100,1,1000,13,1,1,1078
S100,1,1000,28,1,1,1423
S100,1,1000,3,0,1,1420
S100,1,1000,38,0,1,797
S100,1,1000,118,1,1,965
S100,1,1000,110,1,0,646
S100,1,1000,76,1,1,768
S100,1,1000,93,1,1,562
S100,1,1000,25,0,0,2302
S100,1,1000,67,0,1,544
S100,1,1000,113,1,0,1452
S100,1,1000,59,1,1,1055
S100,1,1000,63,1,1,691
S100,1,1000,102,0,1,791
S100,1,1000,87,0,1,773
S100,1,1000,97,0,1,746
S100,1,1000,31,0,1,2694
S100,1,1000,50,0,1,1981
S100,1,1000,0,1,1,810
S100,1,1000,24,0,1,660
S100,1,1000,101,1,1,1083
S100,1,1000,58,0,1,871
S100,1,1000,51,1,0,1542
S100,1,1000,5,0,1,1083
S100,1,1000,92,0,1,600
S100,1,1000,96,1,1,682
S100,1,1000,108,1,0,1203
S100,1,1000,55,1,1,1123
S100,1,1000,115,1,1,906
S100,1,1000,82,0,1,760
S100,1,1000,61,0,1,879
S100,1,1000,2,1,1,953
S100,1,1000,39,0,1,536
S100,1,1000,77,0,1,804
S100,1,1000,62,0,1,1248
S100,1,1000,104,0,1,659
S100,1,1000,60,0,1,635
S100,1,1000,52,0,1,646
S100,1,1000,81,0,1,701
S100,1,1000,94,1,1,707
S100,1,1000,29,0,1,577
S100,1,1000,78,1,1,743
S100,1,1000,9,1,1,478
S100,1,1000,17,1,1,1874
S100,1,1000,47,1,1,793
S100,1,1000,91,0,0,3290
S100,1,1000,114,1,1,487
S100,1,1000,105,1,1,1752
S100,1,1000,27,1,1,599
S100,1,1000,103,1,1,549
S100,1,1000,64,0,0,624
S100,1,1000,34,1,1,532
S100,1,1000,23,1,1,604
S100,1,1000,10,0,1,556
S100,1,1000,71,0,1,700
S100,1,1000,86,0,0,1464
S100,1,1000,15,0,0,626
S100,1,1000,65,0,0,427
S100,1,1000,80,1,1,658
S100,1,1000,36,0,1,594
S100,1,1000,56,1,1,418
S100,1,1000,19,0,1,614
S100,1,1000,119,0,1,540
S100,1,1000,20,1,1,627
S100,1,1000,32,0,1,583
S100,1,1000,37,0,0,800
S100,1,1000,49,0,1,517
S100,1,1000,73,0,1,1019
S100,1,1000,43,0,1,689
S100,1,1000,117,0,1,439
S100,1,1000,6,0,1,522
S100,1,1000,100,0,1,989
S100,1,1000,8,0,1,483
S100,1,1000,41,0,1,1759
S100,1,1000,88,1,1,467
S100,1,1000,42,0,1,718
S100,1,1000,57,1,1,421
S100,1,1000,75,0,0,698
S100,1,1000,48,1,1,662
S100,1,1000,90,0,1,457
S100,1,1000,116,1,1,570
S100,1,1000,109,1,1,834
S100,1,1000,45,0,1,503
S100,1,1000,4,0,1,1045
S100,1,1000,14,0,0,807
S100,1,1000,107,0,1,565
S100,1,1000,33,1,1,321
S100,1,1000,112,0,1,635
S100,1,1000,11,1,1,455
S100,1,1000,40,1,1,517
S100,1,1000,98,0,1,920
S100,1,1000,53,0,1,856
S100,1,1000,1,1,1,435
S100,1,1000,84,1,0,1913
S100,1,1000,79,1,1,576
S100,1,1000,21,1,1,538
S100,1,1000,66,0,1,582
S100,1,1000,111,1,0,653
S100,1,1000,95,0,1,553
S100,1,1000,54,1,1,595
S100,1,1000,44,0,1,568
S100,1,1000,72,0,0,567
S100,1,1000,7,1,1,507
S100,1,1000,12,1,1,596
S100,1,1000,30,1,1,543
